step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
37,1107.883487654321,2966.197021484375,79.1015625,-7744.54150390625,21866904.0
38,1104.911104368932,2842.23291015625,80.46875,-7232.5341796875,20511368.0
39,1102.764880952381,3066.412353515625,77.9296875,-7300.03173828125,23014904.0
40,1103.7231386198548,2823.9013671875,80.6640625,-7008.2275390625,20316104.0
41,1109.2248624694375,2897.798583984375,79.8828125,-6882.1044921875,21097316.0
42,1108.017723880597,3018.404296875,78.515625,-7002.79541015625,22445152.0
43,1107.3928463855423,2792.125,81.0546875,-6588.2763671875,19936624.0
44,1107.9698356079405,3000.99951171875,78.7109375,-7138.81396484375,22251792.0
45,1102.8537621359224,2840.57763671875,80.46875,-6980.21826171875,20506658.0
46,1105.2712962962962,2964.13037109375,79.1015625,-7464.33642578125,21861104.0
47,1106.2574877750612,2895.42822265625,79.8828125,-7039.1689453125,21091338.0
48,1107.4901355421687,2792.2041015625,81.0546875,-6309.8603515625,19935682.0
49,1107.3769852941177,2618.42822265625,83.0078125,-5565.4580078125,18006924.0
50,1113.6131130382776,2745.098388671875,81.640625,-6532.80615234375,19367824.0
51,1105.5149253731342,3016.439697265625,78.515625,-6624.71728515625,22439570.0
52,1106.9230093676815,2583.312255859375,83.3984375,-5810.4775390625,17619636.0
53,1104.246112089202,2598.454833984375,83.203125,-5637.58349609375,17807176.0
54,1107.2734004739336,2670.44775390625,82.421875,-5443.0517578125,18584504.0
55,1104.2704035194174,2841.7177734375,80.46875,-5947.0888671875,20508218.0
56,1110.0253438995214,2742.16943359375,81.640625,-5705.5185546875,19360564.0
57,1105.6789902745995,2408.55810546875,85.3515625,-5026.1640625,15687762.0
58,1105.09375,2442.803955078125,84.9609375,-5684.7314453125,16072218.0
59,1110.207998853211,2429.78662109375,85.15625,-5117.46826171875,15888678.0
60,1107.8139334862385,2427.748046875,85.15625,-4663.1533203125,15884463.0
61,1108.1484375,2636.43505859375,82.8125,-5497.96240234375,18198976.0
62,1108.322063253012,2792.878662109375,81.0546875,-6063.6943359375,19935124.0
63,1107.8287681598063,2827.2138671875,80.6640625,-6389.21875,20319484.0
64,1105.699480369515,2478.06201171875,84.5703125,-5179.3349609375,16458718.0
65,1107.8427181603774,2636.18212890625,82.8125,-5166.63525390625,18198316.0
66,1105.878978587963,2495.585693359375,84.375,-5200.40625,16651287.0
67,1106.0598958333333,2495.737548828125,84.375,-5425.240234375,16651920.0
68,1106.1036837748345,2130.986572265625,88.4765625,-3949.542236328125,12601337.0
69,1109.5895390070923,2654.9931640625,82.6171875,-6065.4560546875,18394320.0
70,1106.0267032332563,2478.3388671875,84.5703125,-5315.65087890625,16457646.0
71,1105.6219320776256,2391.137451171875,85.546875,-5042.6435546875,15492912.0
72,1106.2790898617511,2461.181396484375,84.765625,-5702.20849609375,16265318.0
73,1103.120462529274,2580.1416015625,83.3984375,-5488.80859375,17609760.0
74,1107.5807944191345,2375.44482421875,85.7421875,-4536.677734375,15303636.0
75,1104.7633605072465,2807.36767578125,80.859375,-5803.21630859375,20119362.0
76,1104.374481635071,2668.05908203125,82.421875,-5186.95849609375,18575284.0
77,1107.904718819599,2202.049560546875,87.6953125,-3999.2548828125,13375996.0
78,1107.1141743648961,2479.258544921875,84.5703125,-5178.8564453125,16459685.0
79,1105.0144396551725,2442.73681640625,84.9609375,-4468.5146484375,16069138.0
80,1103.1621315192745,2336.9033203125,86.1328125,-4561.4814453125,14909270.0
81,1107.1788670091323,2392.4697265625,85.546875,-4740.1357421875,15495061.0
82,1103.2839798850575,2441.2666015625,84.9609375,-4823.16845703125,16066288.0
83,1106.6830865603645,2374.67529296875,85.7421875,-4367.65234375,15300703.0
84,1105.3827728426395,3155.314453125,76.953125,-6945.4169921875,23976346.0
85,1105.7458881578948,2738.67578125,81.640625,-5269.17041015625,19349540.0
86,1105.4059020044544,2199.85791015625,87.6953125,-4314.359375,13368843.0
87,1103.1323529411766,2319.5009765625,86.328125,-4374.4951171875,14714607.0
88,1105.390184859155,2599.40673828125,83.203125,-4934.44287109375,17805228.0
89,1105.1132726269316,2130.110107421875,88.4765625,-4300.9169921875,12597004.0
90,1107.1998847926268,2461.96240234375,84.765625,-4719.95458984375,16264964.0
91,1103.6015802961276,2372.03369140625,85.7421875,-4676.16552734375,15293350.0
92,1106.9353181306305,2288.045166015625,86.71875,-4669.3076171875,14335627.0
93,1106.8268229166667,2496.384765625,84.375,-4398.4697265625,16650273.0
94,1104.6063920454546,2355.52099609375,85.9375,-4428.7900390625,15102610.0
95,1105.9303691275168,2235.06103515625,87.3046875,-4238.2421875,13755533.0
96,1104.1204184901533,2059.732421875,89.2578125,-3577.067138671875,11822317.0
97,1103.7369392778994,2059.39013671875,89.2578125,-3558.308349609375,11821260.0
98,1104.726954908676,2390.371337890625,85.546875,-3906.39208984375,15487308.0
99,1104.7773174157303,2268.801025390625,86.9140625,-3978.213134765625,14138328.0
100,1103.8809027777777,2181.14501953125,87.890625,-3468.2509765625,13171644.0
101,1103.8832822939867,2198.5224609375,87.6953125,-3817.298828125,13364914.0
102,1106.9432736720555,2479.1142578125,84.5703125,-4362.1796875,16456756.0
103,1103.8399578651686,2267.98583984375,86.9140625,-4208.875,14135086.0
104,1104.6242292600896,2251.2939453125,87.109375,-4494.587890625,13945054.0
105,1104.559705882353,2616.089599609375,83.0078125,-4928.779296875,17993680.0
106,1103.6304824561403,2076.671142578125,89.0625,-3591.25830078125,12014154.0
107,1105.6150599128541,2026.322998046875,89.6484375,-3382.4873046875,11438974.0
108,1105.0772626931566,2130.078125,88.4765625,-4126.1044921875,12594511.0
109,1105.1318735827665,2338.60009765625,86.1328125,-4591.3271484375,14908481.0
110,1107.1361111111112,2184.005859375,87.890625,-4067.1142578125,13176907.0
111,1104.8433314732142,2216.73779296875,87.5,-3991.32275390625,13558052.0
112,1106.7821670428893,2305.28271484375,86.5234375,-4083.003662109375,14526990.0
113,1104.1340883668904,2233.491455078125,87.3046875,-3795.21923828125,13748919.0
114,1099.2798108552631,2072.79638671875,89.0625,-3788.068359375,12004302.0
115,1103.9195833333333,2181.179443359375,87.890625,-3688.581787109375,13170080.0
116,1105.1599587912087,2095.40576171875,88.8671875,-3872.9580078125,12209246.0
117,1103.9309691011235,2268.0654296875,86.9140625,-4072.5068359375,14134137.0
118,1105.6799496644296,2234.841796875,87.3046875,-3556.69140625,13752066.0
119,1102.2365762124712,2475.133544921875,84.5703125,-4587.6611328125,16445275.0
120,1106.4937640134528,2252.9228515625,87.109375,-4730.8369140625,13946386.0
121,1103.5156602708803,2302.456298828125,86.5234375,-4311.87939453125,14518116.0
122,1106.3711720489978,2200.704833984375,87.6953125,-4161.88232421875,13366608.0
123,1106.6536945093458,2565.71875,83.59375,-4866.1904296875,17417048.0
124,1105.058397155361,2060.5693359375,89.2578125,-3673.52685546875,11822376.0
125,1104.2355929844098,2198.831787109375,87.6953125,-4100.458984375,13363138.0
126,1104.5210459183672,2338.07373046875,86.1328125,-4363.8583984375,14906977.0
127,1104.7355349344978,2042.9078369140625,89.453125,-3904.055419921875,11626852.0
128,1105.0530017401393,2512.26171875,84.1796875,-4981.041015625,16834578.0
129,1105.0868135011442,2408.052490234375,85.3515625,-4644.501953125,15676920.0
130,1104.2079621380847,2198.80712890625,87.6953125,-3363.31005859375,13360412.0
131,1104.1644736842106,2077.146484375,89.0625,-3797.9609375,12011049.0
132,1104.1912387133182,2303.0400390625,86.5234375,-4509.20263671875,14517728.0
133,1103.2535259955753,2145.84033203125,88.28125,-3783.856689453125,12780454.0
134,1104.6407303370786,2268.68212890625,86.9140625,-3974.12744140625,14132434.0
135,1103.7606236203092,2128.91357421875,88.4765625,-3537.88525390625,12589528.0
136,1102.727422907489,2110.62158203125,88.671875,-3686.1962890625,12394062.0
137,1102.9960151006712,2232.498046875,87.3046875,-4620.89599609375,13744798.0
138,1104.0163133259912,2111.76416015625,88.671875,-3778.60888671875,12396192.0
139,1103.007742117117,2284.63916015625,86.71875,-4616.189453125,14322211.0
140,1103.4093611725664,2145.978515625,88.28125,-3547.1533203125,12780265.0
141,1104.80787803532,2129.83935546875,88.4765625,-3691.357666015625,12591241.0
142,1101.1853595890411,2387.342041015625,85.546875,-4246.59765625,15475562.0
143,1102.6036551339287,2214.778076171875,87.5,-4072.162109375,13549690.0
144,1103.3812086092714,2128.57763671875,88.4765625,-3241.69140625,12587348.0
145,1103.3043693438915,2319.6494140625,86.328125,-4138.01806640625,14708574.0
146,1102.3531112334801,2110.28955078125,88.671875,-3968.908203125,12392620.0
147,1102.992566079295,2110.857177734375,88.671875,-3795.3505859375,12393068.0
148,1105.7489513422818,2234.901123046875,87.3046875,-3723.08447265625,13748538.0
149,1103.3377717391304,2006.9049072265625,89.84375,-3477.198974609375,11238173.0
150,1105.503131959911,2199.943115234375,87.6953125,-3868.708251953125,13363100.0
151,1100.4987527716187,2160.791259765625,88.0859375,-4069.944091796875,12966296.0
152,1103.1154532967032,2093.589111328125,88.8671875,-3719.22119140625,12200032.0
153,1107.2365972222221,2184.094482421875,87.890625,-3828.339599609375,13171425.0
154,1107.4208381006865,2410.0439453125,85.3515625,-3991.6064453125,15679040.0
155,1105.0616515837105,2321.166748046875,86.328125,-4060.371826171875,14709760.0
156,1104.1349719101124,2268.24267578125,86.9140625,-3814.178466796875,14130190.0
157,1103.8078368596882,2198.45654296875,87.6953125,-4108.22412109375,13358230.0
158,1102.6005527210884,2336.419189453125,86.1328125,-3898.03173828125,14897856.0
159,1106.5358333333334,2183.479248046875,87.890625,-4064.19384765625,13170840.0
160,1103.8993206521739,2007.409423828125,89.84375,-3316.93359375,11236860.0
161,1103.201412671233,2389.06689453125,85.546875,-4588.732421875,15478006.0
162,1104.5514541387024,2233.8564453125,87.3046875,-3706.0380859375,13744313.0
163,1106.1040514380531,2148.357421875,88.28125,-3477.723876953125,12783759.0
164,1103.8975501113587,2198.535400390625,87.6953125,-4055.715576171875,13358427.0
165,1101.5969994469026,2144.37841796875,88.28125,-3685.046875,12776096.0
166,1102.314024390244,2162.3896484375,88.0859375,-3263.0751953125,12967948.0
167,1106.5980883947939,1992.464599609375,90.0390625,-3021.33251953125,11050154.0
168,1106.0026338268792,2374.091796875,85.7421875,-4154.865234375,15289722.0
169,1103.390904017857,2215.467041015625,87.5,-3435.068115234375,13548314.0
170,1106.0368553811659,2252.5244140625,87.109375,-4025.9736328125,13940107.0
171,1104.6495390455532,1990.709716796875,90.0390625,-3576.6865234375,11045848.0
172,1101.7113560267858,2213.9970703125,87.5,-3546.61279296875,13544976.0
173,1103.3142595720722,2284.905517578125,86.71875,-3951.84814453125,14319838.0
174,1105.1672441364606,1852.1943359375,91.6015625,-2860.1318359375,9503328.0
175,1099.189418859649,2072.715087890625,89.0625,-3327.595703125,11998024.0
176,1105.975284090909,2356.697265625,85.9375,-4299.4033203125,15097342.0
177,1104.2095505617976,2268.30712890625,86.9140625,-4009.340087890625,14126914.0
178,1103.932528409091,2354.94189453125,85.9375,-4620.1923828125,15091267.0
179,1105.097337196468,2130.095703125,88.4765625,-3847.796142578125,12587651.0
180,1105.5020559210527,2078.33740234375,89.0625,-3605.06787109375,12010205.0
181,1105.9502494456763,2165.5927734375,88.0859375,-3230.02001953125,12975250.0
182,1102.425168161435,2249.37841796875,87.109375,-4051.094482421875,13931607.0
183,1104.117151826484,2389.85009765625,85.546875,-4455.09716796875,15478110.0
184,1106.830922489083,2044.782470703125,89.453125,-3098.76025390625,11628017.0
185,1103.495837882096,2041.79931640625,89.453125,-3445.88720703125,11620630.0
186,1103.1503643497758,2250.009765625,87.109375,-4489.4853515625,13931698.0
187,1106.5390449438203,2270.332275390625,86.9140625,-4087.440185546875,14130685.0
188,1102.1707110609482,2301.29248046875,86.5234375,-4281.14697265625,14508273.0
189,1102.5997023809523,1971.48681640625,90.234375,-3796.52734375,10847154.0
190,1100.7103260869565,2004.544189453125,89.84375,-3446.783447265625,11226979.0
191,1102.6348684210527,2075.783935546875,89.0625,-3329.18603515625,12002690.0
192,1099.160412117904,2037.9207763671875,89.453125,-3541.790283203125,11610398.0
193,1102.2486049107142,2214.46728515625,87.5,-3868.30810546875,13545349.0
194,1103.334263392857,2215.417236328125,87.5,-3932.7041015625,13546249.0
195,1105.0041987885463,2112.640869140625,88.671875,-4116.185546875,12393054.0
196,1098.4403782894738,2072.04833984375,89.0625,-3776.00146484375,11994720.0
197,1102.542149558499,2127.8349609375,88.4765625,-3618.192626953125,12581954.0
198,1100.9384027777778,2178.5595703125,87.890625,-3761.946533203125,13155048.0
199,1103.7693872017353,1989.9176025390625,90.0390625,-3389.667724609375,11040410.0
200,1104.2250397245762,1799.207275390625,92.1875,-2973.529296875,8920704.0
201,1103.6304466230936,2024.5439453125,89.6484375,-3406.88232421875,11426166.0
202,1104.0262388641424,2198.64794921875,87.6953125,-3864.44287109375,13351918.0
203,1107.5498744419642,2219.10595703125,87.5,-3928.0595703125,13554716.0
204,1101.8664587852495,1988.203857421875,90.0390625,-3152.55615234375,11036342.0
205,1102.4861419068736,2162.54150390625,88.0859375,-3477.399169921875,12964042.0
206,1103.721100663717,2146.25341796875,88.28125,-4581.0302734375,12775768.0
207,1101.258270065076,1987.6566162109375,90.0390625,-3403.7509765625,11034839.0
208,1104.2150083148558,2164.064453125,88.0859375,-3690.85595703125,12968688.0
209,1104.8055555555557,2181.957763671875,87.890625,-3935.442626953125,13161855.0
210,1099.9596616331096,2229.84765625,87.3046875,-3887.45556640625,13730588.0
211,1100.4647471910112,2265.05224609375,86.9140625,-4089.38330078125,14117364.0
212,1104.4264541387024,2233.747314453125,87.3046875,-3745.265380859375,13738075.0
213,1102.726959161148,2127.9990234375,88.4765625,-3824.997314453125,12579103.0
214,1104.0858188720174,1990.2021484375,90.0390625,-3536.177001953125,11042107.0
215,1102.953125,2145.57568359375,88.28125,-3575.951171875,12775144.0
216,1098.4418422551253,2367.609130859375,85.7421875,-4578.447265625,15269964.0
217,1103.7339583333332,2181.01611328125,87.890625,-3808.963134765625,13159283.0
218,1102.8421016483517,2093.345947265625,88.8671875,-3683.85400390625,12193332.0
219,1104.286628540305,2025.131591796875,89.6484375,-3484.0078125,11426490.0
220,1101.7569293478261,2005.4849853515625,89.84375,-3551.31982421875,11227126.0
221,1099.8029157667386,1951.579345703125,90.4296875,-3811.37109375,10645798.0
222,1103.2607443820225,2267.482421875,86.9140625,-3610.09033203125,14119736.0
223,1102.6939338235295,2319.1220703125,86.328125,-4465.40478515625,14697225.0
224,1100.4726648351648,2091.24072265625,88.8671875,-3317.27099609375,12187022.0
225,1101.5589425223213,2213.8642578125,87.5,-4074.5400390625,13539057.0
226,1102.0587635869565,2005.755859375,89.84375,-3234.504638671875,11228007.0
227,1105.726183920705,2113.280517578125,88.671875,-3725.670654296875,12390837.0
228,1103.6530501089326,2024.564453125,89.6484375,-3281.0712890625,11424284.0
229,1103.5179148706898,1937.5631103515625,90.625,-3111.773193359375,10457348.0
230,1102.0947157836645,2127.439453125,88.4765625,-4265.7880859375,12575836.0
231,1104.137445887446,1972.8740234375,90.234375,-2883.912353515625,10845934.0
232,1102.1444459606987,2040.590087890625,89.453125,-3229.669677734375,11612198.0
233,1103.7916424418604,2528.575439453125,83.984375,-4521.8330078125,17013496.0
234,1103.6923076923076,2094.1015625,88.8671875,-4300.1708984375,12193108.0
235,1101.7206480477223,1988.072265625,90.0390625,-3298.060546875,11033465.0
236,1103.2956887201735,1989.490234375,90.0390625,-3067.552734375,11035124.0
237,1101.48095703125,2213.795654296875,87.5,-4110.0751953125,13536358.0
238,1101.1344086021506,1918.022216796875,90.8203125,-3387.2900390625,10260459.0
239,1106.918148249453,2062.22998046875,89.2578125,-3356.49462890625,11814432.0
240,1101.6099305555556,2179.1494140625,87.890625,-3833.025146484375,13151120.0
241,1104.1906455142232,2059.794921875,89.2578125,-3336.4560546875,11807960.0
242,1099.838878062361,2194.976806640625,87.6953125,-3864.0693359375,13341476.0
243,1102.6538618995633,2041.0462646484375,89.453125,-3258.447265625,11613431.0
244,1103.0621617965369,1971.904052734375,90.234375,-3281.19970703125,10842012.0
245,1100.8747276688453,2022.0732421875,89.6484375,-3236.86865234375,11414528.0
246,1102.0605512249442,2196.92431640625,87.6953125,-3835.8251953125,13342510.0
247,1099.8540305010893,2021.157470703125,89.6484375,-3070.99560546875,11413959.0
248,1099.5554956896551,1933.9720458984375,90.625,-3277.69921875,10448782.0
249,1098.818929756637,2141.92578125,88.28125,-3582.20556640625,12757457.0
250,1102.0218545751634,2023.1014404296875,89.6484375,-3326.3427734375,11417166.0
251,1099.0572916666667,1968.2900390625,90.234375,-3419.49462890625,10834992.0
252,1099.8651531728665,2055.93408203125,89.2578125,-3491.786865234375,11799080.0
253,1103.7573327850878,2076.783447265625,89.0625,-3573.34228515625,11999970.0
254,1099.8261548913044,2003.749755859375,89.84375,-3110.8115234375,11222094.0
255,1101.5926747311828,1918.4388427734375,90.8203125,-3003.721435546875,10259666.0
256,1099.4202516233765,1968.6173095703125,90.234375,-3170.876953125,10835716.0
257,1103.6476910828026,1816.0511474609375,91.9921875,-3269.93994140625,9109016.0
258,1101.4000936830835,1883.50390625,91.2109375,-2904.939453125,9874440.0
259,1103.2940403761063,2145.87646484375,88.28125,-3296.685546875,12771620.0
260,1103.189133986928,2024.1480712890625,89.6484375,-3511.9111328125,11419766.0
261,1101.3331771948608,1883.4425048828125,91.2109375,-3034.923828125,9873422.0
262,1100.4509026258206,2056.45703125,89.2578125,-3233.469482421875,11795839.0
263,1098.99889135255,2159.4697265625,88.0859375,-3650.934814453125,12953521.0
264,1102.4786837748345,2127.77880859375,88.4765625,-3380.61083984375,12572077.0
265,1100.806388888889,2178.443359375,87.890625,-3725.73095703125,13150428.0
266,1102.7583874458874,1971.630126953125,90.234375,-3391.453369140625,10840450.0
267,1102.0264423076924,2092.620849609375,88.8671875,-3874.158447265625,12188174.0
268,1100.9712419181035,1935.255126953125,90.625,-3017.35546875,10453082.0
269,1103.9259647651006,2233.31005859375,87.3046875,-3495.20556640625,13731052.0
270,1105.7287307268723,2113.28271484375,88.671875,-3293.927734375,12386609.0
271,1104.7574757543102,1938.686279296875,90.625,-2924.690673828125,10458912.0
272,1103.3595761802576,1902.6671142578125,91.015625,-2898.690185546875,10069498.0
273,1103.7530829596412,2250.534912109375,87.109375,-3776.57177734375,13926470.0
274,1101.1095452069717,2022.283935546875,89.6484375,-3205.552001953125,11415360.0
275,1101.2834334061135,2039.8203125,89.453125,-3642.4912109375,11607160.0
276,1098.787017167382,1898.50537109375,91.015625,-2839.0810546875,10060130.0
277,1100.2649038461539,2091.0556640625,88.8671875,-3758.5751953125,12184574.0
278,1102.2801630434783,2005.9552001953125,89.84375,-3121.9306640625,11223682.0
279,1104.787447257384,1764.979248046875,92.578125,-2734.783447265625,8529808.0
280,1102.3701766304348,2006.035888671875,89.84375,-3772.244140625,11220928.0
281,1100.0706877729258,2038.7353515625,89.453125,-3752.510009765625,11602870.0
282,1100.2756600215516,1934.6251220703125,90.625,-3086.91748046875,10447147.0
283,1100.9464962121212,1969.994873046875,90.234375,-3307.73828125,10833890.0
284,1100.8873782467533,1969.94140625,90.234375,-3409.765625,10833191.0
285,1101.8262888026607,2161.9599609375,88.0859375,-3755.827880859375,12956576.0
286,1102.1072210065645,2057.935302734375,89.2578125,-3548.12939453125,11802480.0
287,1102.2908976510066,2231.882568359375,87.3046875,-4126.5068359375,13727874.0
288,1100.6069429637528,1848.017333984375,91.6015625,-2799.349853515625,9484572.0
289,1101.3035615299334,2161.5,88.0859375,-4048.479248046875,12954822.0
290,1099.7506929046563,2160.132080078125,88.0859375,-3856.744140625,12949953.0
291,1102.255731441048,2040.689697265625,89.453125,-3135.38232421875,11605966.0
292,1098.364653243848,2228.45458984375,87.3046875,-3819.05322265625,13718362.0
293,1100.7955729166667,2074.14599609375,89.0625,-3261.736572265625,11989378.0
294,1100.0504277041944,2125.63037109375,88.4765625,-3560.7841796875,12565409.0
295,1099.3617686170212,1829.4921875,91.796875,-3023.69677734375,9288517.0
296,1101.0515095338983,1796.281982421875,92.1875,-2823.1875,8905888.0
297,1100.4734306167402,2108.62255859375,88.671875,-3647.662841796875,12374198.0
298,1104.1718411062907,1990.27978515625,90.0390625,-3444.160400390625,11030613.0
299,1101.4962203023758,1953.11083984375,90.4296875,-3203.61279296875,10641934.0
300,1101.799294800885,2144.557373046875,88.28125,-3533.64892578125,12760214.0
301,1099.598792462845,1812.3262939453125,91.9921875,-2770.33837890625,9096538.0
302,1099.7818496801706,1847.260986328125,91.6015625,-3181.532470703125,9481574.0
303,1101.839295504386,2075.0751953125,89.0625,-3615.25341796875,11990102.0
304,1101.7452078833694,1953.335693359375,90.4296875,-3084.51806640625,10638783.0
305,1098.9351012793177,1846.4854736328125,91.6015625,-3086.309326171875,9478996.0
306,1102.182202253219,1901.59521484375,91.015625,-3045.0791015625,10066178.0
307,1100.8520422149122,2074.196533203125,89.0625,-3485.67333984375,11986605.0
308,1100.7608016304348,2004.590087890625,89.84375,-3108.26806640625,11216988.0
309,1102.4933855291576,1954.012451171875,90.4296875,-2836.808837890625,10642243.0
310,1101.9935559866963,2162.107666015625,88.0859375,-4046.6044921875,12953149.0
311,1101.588968211207,1935.81494140625,90.625,-2993.939453125,10449185.0
312,1098.8611805555556,2176.73291015625,87.890625,-3943.16357421875,13140116.0
313,1101.8009761388287,1988.145263671875,90.0390625,-3298.449462890625,11026886.0
314,1103.8859307939915,1903.146240234375,91.015625,-3284.72900390625,10064346.0
315,1099.6077750544662,2020.93701171875,89.6484375,-3032.290283203125,11408356.0
316,1099.6560397982062,2246.966064453125,87.109375,-3868.582275390625,13909859.0
317,1105.4726046255507,2113.055419921875,88.671875,-3324.57421875,12381030.0
318,1102.3420064377683,1901.7412109375,91.015625,-3721.7548828125,10063542.0
319,1100.4314254859612,1952.14794921875,90.4296875,-3250.2421875,10637598.0
320,1102.5652593818984,2127.85546875,88.4765625,-3444.669921875,12567814.0
321,1102.6283967391305,2006.2677001953125,89.84375,-3654.7919921875,11218770.0
322,1100.055443548387,1917.0428466796875,90.8203125,-3779.14697265625,10247571.0
323,1102.9317505411254,1971.78564453125,90.234375,-3152.4287109375,10832892.0
324,1099.1509967672414,1933.60595703125,90.625,-3271.80517578125,10439620.0
325,1102.3520604395605,2092.910888671875,88.8671875,-3724.692138671875,12179942.0
326,1100.8010190217392,2004.626220703125,89.84375,-2829.5517578125,11213262.0
327,1098.5400135869565,2002.5941162109375,89.84375,-3360.15478515625,11210778.0
328,1098.5097325211864,1793.938720703125,92.1875,-2753.1396484375,8897051.0
329,1101.3387981798714,1883.44775390625,91.2109375,-2868.588134765625,9867078.0
330,1103.248366013072,2024.2010498046875,89.6484375,-2944.6484375,11411188.0
331,1100.5660182119204,2126.0869140625,88.4765625,-3860.43994140625,12561473.0
332,1100.4535239361703,1830.494384765625,91.796875,-2792.96044921875,9284156.0
333,1102.4011465324386,2231.978515625,87.3046875,-3932.794921875,13720046.0
334,1101.1369565217392,2004.927978515625,89.84375,-3640.915283203125,11212665.0
335,1099.4142361111112,2177.21923828125,87.890625,-3515.40087890625,13135772.0
336,1100.0765524625267,1882.29638671875,91.2109375,-3051.3837890625,9862410.0
337,1099.0200249445677,2159.488037109375,88.0859375,-3192.98193359375,12942331.0
338,1099.254135032538,1985.85107421875,90.0390625,-3146.982421875,11016410.0
339,1102.2110745614036,2075.40625,89.0625,-3620.39453125,11983261.0
340,1100.0431944444445,2177.7724609375,87.890625,-4282.21240234375,13136346.0
341,1097.443896588486,1845.1190185546875,91.6015625,-2811.74267578125,9469682.0
342,1101.634525052192,1675.162109375,93.5546875,-2593.990966796875,7552886.5
343,1104.079822616408,2163.945068359375,88.0859375,-3551.39892578125,12951248.0
344,1099.613041754757,1777.572021484375,92.3828125,-2800.400390625,8701927.0
345,1098.432135193133,1898.1826171875,91.015625,-2977.70263671875,10048618.0
346,1098.4709381838074,2054.68994140625,89.2578125,-3358.14794921875,11785514.0
347,1100.2152096949892,2021.481689453125,89.6484375,-3334.42431640625,11403226.0
348,1102.364314516129,1919.1395263671875,90.8203125,-3064.55859375,10249980.0
349,1097.4672778372592,1879.9171142578125,91.2109375,-3163.37890625,9855709.0
350,1099.9226831896551,1934.304443359375,90.625,-3085.29833984375,10438712.0
351,1102.2693452380952,1971.1881103515625,90.234375,-3219.2236328125,10827608.0
352,1100.558938172043,1917.5003662109375,90.8203125,-2767.6875,10245470.0
353,1102.1956944444444,2179.6640625,87.890625,-2959.575439453125,13138108.0
354,1098.1918079868708,2054.440673828125,89.2578125,-3579.02978515625,11781918.0
355,1101.8736921806167,2109.86474609375,88.671875,-3066.0380859375,12366882.0
356,1099.8911591880342,1864.7445068359375,91.40625,-2833.645751953125,9666496.0
357,1099.2995689655172,1933.739990234375,90.625,-2934.82763671875,10432629.0
