step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
132,1142.061883,8027.724609,22.265625,-37166.42578,77970160
133,1151.09602,7977.887695,22.8515625,-39070.88281,77397688
134,1141.025318,8131.310059,21.09375,-39454.05859,79123728
135,1153.162018,8151.149414,20.8984375,-40566.54688,79322752
136,1140.373964,8304.211914,19.140625,-38907.34766,81048160
137,1145.621854,7423.237793,29.1015625,-34476.15625,71226480
138,1142.657552,7716.466309,25.78125,-37113.86328,74499696
139,1143.582846,7595.621094,27.1484375,-36052.22656,73151216
140,1153.455048,7753.806641,25.390625,-35877.44531,74891856
141,1149.703042,8375.140625,18.359375,-39272.47266,81821328
142,1145.804881,7907.504883,23.6328125,-35609.39844,76618384
143,1142.516989,7820.228516,24.609375,-36289.59375,75651664
144,1147.195569,7890.542969,23.828125,-37408.38281,76427256
145,1143.447072,8079.927246,21.6796875,-38172.71094,78540832
146,1146.157038,7942.17334,23.2421875,-36436.07813,77001200
147,1144.39728,8132.021484,21.09375,-36880.34375,79120112
148,1148.902483,8063.822754,21.875,-36892.88281,78348800
149,1146.464927,8374.545898,18.359375,-39828.03906,81817016
150,1149.531545,8167.67627,20.703125,-37735.17969,79504976
151,1146.709635,7717.510742,25.78125,-35975.8125,74497200
152,1142.270499,8114.272461,21.2890625,-37187.89063,78925152
153,1141.20435,8235.162109,19.921875,-39079.02344,80271872
154,1149.741,7839.291992,24.4140625,-36490.96875,75844320
155,1152.153139,8133.657715,21.09375,-38903.91406,79119864
156,1149.640742,7683.694824,26.171875,-35230.69531,74110704
157,1149.347137,7528.040039,27.9296875,-34901.91016,72376256
158,1146.971771,8703.169922,14.6484375,-41257.46094,85471104
159,1147.262336,7700.363281,25.9765625,-37100.42969,74300320
160,1145.517456,7786.379395,25,-35501.34375,75264840
161,1145.645225,8149.578125,20.8984375,-37383.53125,79305808
162,1147.558271,7700.439453,25.9765625,-35254.46484,74300120
163,1145.932719,7682.724609,26.171875,-34935.73828,74107056
164,1144.690552,7786.172852,25,-36739.39844,75261408
165,1145.589986,8097.685547,21.484375,-39323.40625,78726912
166,1142.771502,8114.378906,21.2890625,-38575.51563,78917584
167,1148.664474,7372.259766,29.6875,-32264.89258,70639144
168,1146.968859,7510.084961,28.125,-34586.59766,72179168
169,1146.175843,7821.128906,24.609375,-35610.81641,75644960
170,1147.256901,7925.138184,23.4375,-35426.09375,76801864
171,1150.148564,7856.676758,24.21875,-36011.11719,76032736
172,1146.508379,7613.70752,26.953125,-34370.89844,73333768
173,1146.939111,8322.759766,18.9453125,-39936.46094,81226560
