step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
111,1143.315749,8045.302246,22.0703125,-39461.30469,78124096
112,1152.094242,7805.304688,24.8046875,-37015.85156,75433184
113,1147.857473,8011.725586,22.4609375,-38863.75781,77740936
114,1148.789945,7856.347656,24.21875,-37471.60938,76008360
115,1148.196235,7804.337891,24.8046875,-36571.08594,75430400
116,1150.230185,8098.682617,21.484375,-38688.61328,78704144
117,1142.548828,8200.830078,20.3125,-39088.5,79855528
118,1145.131881,8114.881836,21.2890625,-39094.45313,78893792
119,1143.895718,7664.894531,26.3671875,-36542.08594,73886768
120,1147.772076,8115.443359,21.2890625,-39873.64844,78894656
121,1147.324219,7786.831055,25,-37391.10156,75236320
122,1150.29125,7839.426758,24.4140625,-36077.89844,75815320
123,1139.170898,8061.693848,21.875,-40448.13281,78312304
124,1153.802632,8030.338867,22.265625,-39035.375,77934432
125,1146.015754,7907.554688,23.6328125,-38478.42188,76582568
126,1154.148295,8099.523926,21.484375,-38758.29688,78704424
127,1142.533221,8148.927734,20.8984375,-39427.53906,79276096
128,1146.620089,7579.15332,27.34375,-36680.35547,72924440
129,1147.337109,7925.157227,23.4375,-39086.875,76775248
130,1146.806021,7873.158691,24.0234375,-39144.65234,76197184
131,1154.504229,8116.876953,21.2890625,-40153.09375,78896272
132,1139.234662,8113.625977,21.2890625,-39786.37109,78888704
133,1144.115962,8235.742188,19.921875,-41221.62109,80238656
134,1146.67018,8167.083984,20.703125,-39317.57031,79469648
135,1144.737772,8011.025391,22.4609375,-39123.25,77735808
136,1145.848069,7872.928223,24.0234375,-37703.53125,76195936
137,1146.744141,7925.018066,23.4375,-37613.32422,76774064
138,1145.176302,7924.650391,23.4375,-38090.78125,76772872
139,1149.898929,7528.194336,27.9296875,-36747.57031,72347544
140,1144.88742,7976.468262,22.8515625,-39568.65234,77350128
141,1147.82045,8029.006836,22.265625,-39857.68359,77929064
142,1151.925614,7978.077148,22.8515625,-38607.89844,77353664
143,1144.12689,7855.217773,24.21875,-39370.45313,76001648
144,1147.749093,8063.570313,21.875,-39251.76563,78313776
145,1142.318966,7993.181641,22.65625,-38472.0625,77540704
146,1147.344267,7907.868164,23.6328125,-38107.24219,76580648
147,1143.459449,7820.460449,24.609375,-39049.35938,75615696
148,1148.080686,7890.753906,23.828125,-39680.05469,76388368
149,1154.93977,7978.764648,22.8515625,-37871,77354560
150,1154.528099,7944.119141,23.2421875,-38244.82031,76969200
151,1150.986476,7943.295898,23.2421875,-39274.28125,76967264
152,1151.639803,8029.857422,22.265625,-39304.36719,77929864
153,1153.448755,7961.146484,23.046875,-36778.71875,77160832
154,1151.028945,7891.456055,23.828125,-36774.65625,76389360
155,1148.778096,8115.658203,21.2890625,-38434.10156,78890680
156,1145.522721,8114.964844,21.2890625,-39434.49219,78889024
157,1141.828263,8044.973633,22.0703125,-38124.08594,78116944
158,1147.331197,7977.026855,22.8515625,-37511.88672,77349496
159,1148.552239,7683.410156,26.171875,-36980.61719,74077408
160,1143.922794,7941.65332,23.2421875,-36798.88281,76962504
161,1146.277181,8339.926758,18.75,-39929.53516,81391808
162,1149.014957,7977.411621,22.8515625,-37430.36719,77350128
163,1141.863247,8044.981445,22.0703125,-38695.74609,78116440
164,1145.115176,8253.236328,19.7265625,-37663.79688,80428320
165,1147.494879,7942.483887,23.2421875,-37257.44531,76964048
166,1146.555678,7544.552246,27.734375,-35742.94141,72535392
167,1153.085156,7926.504883,23.4375,-36561.60938,76774352
168,1152.993939,7995.600098,22.65625,-37441.17969,77544256
169,1141.568296,7854.598633,24.21875,-36339.00391,75997856
170,1149.822576,8150.451172,20.8984375,-37585.38672,79274968
171,1145.451361,7855.539063,24.21875,-37032.92188,75999856
172,1144.090625,8010.879883,22.4609375,-38217.27344,77731840
173,1142.288745,7872.073242,24.0234375,-37089.57813,76190568
174,1151.27495,7856.949219,24.21875,-37215.51563,76002960
175,1151.661147,7684.223633,26.171875,-36454.62891,74078064
176,1151.554688,7580.503418,27.34375,-34652.48438,72922848
177,1149.334275,8375.072266,18.359375,-40628.34375,81776880
178,1145.34423,8028.455566,22.265625,-38851.76563,77924608
179,1148.47311,7769.830078,25.1953125,-37229.96875,75038464
180,1146.05013,7924.855469,23.4375,-38238.10938,76769664
181,1142.623984,8270.043945,19.53125,-40451.20313,80618568
182,1146.084096,7872.985352,24.0234375,-36974.97656,76192024
183,1148.826156,7804.494141,24.8046875,-37221.125,75423544
184,1136.763227,8251.587891,19.7265625,-39386.94531,80423136
185,1141.347377,8062.169922,21.875,-38717.98047,78307264
186,1148.948985,7977.396484,22.8515625,-38689.41406,77348432
187,1148.64965,7994.616211,22.65625,-38524.61328,77540856
188,1147.132972,8305.505859,19.140625,-40028.3125,81005272
189,1147.275905,8028.885254,22.265625,-36460.00781,77924912
190,1150.18267,8098.671875,21.484375,-36465.28516,78696432
191,1149.250959,8029.325195,22.265625,-37456.02344,77925904
192,1150.736934,7995.088867,22.65625,-38117.46094,77541696
193,1148.558052,7631.547852,26.7578125,-37754.09375,73497808
194,1142.590525,8114.34082,21.2890625,-38177.67188,78885040
195,1143.220103,7803.103516,24.8046875,-36587.125,75419728
196,1147.547569,7665.857422,26.3671875,-37284.46875,73882016
197,1142.922,7837.627441,24.4140625,-36700.16016,75804544
198,1143.344554,7647.450684,26.5625,-35744.14453,73686848
199,1145.970424,8063.180664,21.875,-38957.69141,78308944
200,1148.94953,8046.545898,22.0703125,-38246.15234,78117976
201,1147.097396,8184.462891,20.5078125,-39353.73828,79657080
202,1145.787785,8201.488281,20.3125,-39227.60938,79849000
203,1145.83094,8080.443359,21.6796875,-39272.97656,78501280
204,1143.945904,7716.798828,25.78125,-35405.375,74457152
205,1141.207895,8044.836426,22.0703125,-39382.59766,78113856
206,1150.783413,7753.128906,25.390625,-36817.89453,74846040
207,1145.534625,7838.265137,24.4140625,-36475.90234,75805656
208,1147.342902,7769.545898,25.1953125,-34953.64844,75036608
209,1146.740975,7994.183594,22.65625,-37305.01563,77538944
210,1146.087694,7769.229492,25.1953125,-35701.33984,75035680
211,1146.258404,7717.39502,25.78125,-37140.27344,74458456
212,1146.534203,7803.925293,24.8046875,-36420.86719,75421072
213,1148.101967,7994.491699,22.65625,-37916.29688,77539560
214,1142.522693,7820.22998,24.609375,-37102.80469,75611216
215,1146.246436,8028.65625,22.265625,-37858.73438,77923552
216,1144.081036,8235.734375,19.921875,-39173.54688,80232784
217,1150.70973,8098.785156,21.484375,-38605.61719,78695800
218,1155.187926,8099.74707,21.484375,-38331.74219,78697952
219,1147.172002,7873.246582,24.0234375,-36901.96484,76191320
220,1144.658784,8080.189453,21.6796875,-37586.09375,78500176
221,1147.802717,8011.713867,22.4609375,-37856.21484,77731696
222,1154.538209,7944.121094,23.2421875,-36617.74219,76965232
223,1151.991764,7770.716309,25.1953125,-36265.67969,75038992
224,1144.578919,7959.102051,23.046875,-37811.23828,77152384
225,1146.276953,8270.757813,19.53125,-39367.71094,80618560
226,1147.615675,7856.062988,24.21875,-35212.63281,75998896
227,1147.926356,7648.667969,26.5625,-34275.38281,73688784
228,1141.218071,8010.234375,22.4609375,-36927.30078,77728208
229,1143.045634,8149.035156,20.8984375,-38709.41406,79269312
230,1148.759979,7942.777832,23.2421875,-36584.39844,76962000
231,1150.108391,7804.812012,24.8046875,-36511.53516,75422640
232,1146.36859,7976.806641,22.8515625,-38113.28906,77345744
233,1145.815487,7648.106934,26.5625,-35412.74219,73687472
234,1141.379727,7941.0625,23.2421875,-37832.77344,76957936
235,1147.441819,7873.311035,24.0234375,-36302.94531,76191136
236,1145.057086,8028.391602,22.265625,-37605.46484,77922464
237,1153.113681,7805.557617,24.8046875,-35666.89063,75424400
238,1146.791457,7855.863281,24.21875,-37052.65625,75998224
239,1146.231081,8236.164063,19.921875,-37837.67578,80233264
240,1148.57304,8167.478027,20.703125,-37590.89844,79464304
241,1150.269326,8029.551758,22.265625,-37920.92969,77925048
242,1142.22583,7785.556152,25,-35764.47266,75225456
243,1143.722053,7872.417969,24.0234375,-36484.14063,76188992
244,1148.877563,7787.219727,25,-35567.94922,75229216
245,1147.380364,7683.103516,26.171875,-35285.32031,74073296
246,1141.009389,8114.003906,21.2890625,-38100.08984,78882960
247,1150.537818,8046.895996,22.0703125,-36723.80859,78117688
248,1145.286704,8166.797852,20.703125,-37533.67188,79462560
249,1142.854548,7872.208984,24.0234375,-36298.05859,76188400
250,1148.107438,7908.048828,23.6328125,-36299.74219,76576232
251,1144.169045,7803.338867,24.8046875,-36773.98047,75418848
252,1141.071314,7975.596191,22.8515625,-38303.46875,77342528
253,1147.786579,7769.657227,25.1953125,-35764.65625,75035888
254,1146.14313,7734.657715,25.5859375,-36315.78125,74650048
255,1144.377124,8028.240234,22.265625,-37127.33203,77921856
256,1151.745566,8081.726074,21.6796875,-38535.86328,78503112
257,1142.917477,7664.63623,26.3671875,-35716.55469,73877928
258,1152.297363,8064.564941,21.875,-37956.91406,78310944
259,1145.796875,8045.849609,22.0703125,-37831.03516,78115056
260,1145.193527,8184.073242,20.5078125,-37852.76563,79654960
261,1146.387253,7596.382324,27.1484375,-36321.28516,73109760
262,1148.125408,8011.786133,22.4609375,-37950.09375,77731136
263,1146.875804,7648.388672,26.5625,-35536.77344,73687696
264,1141.817503,8027.67041,22.265625,-37271.13281,77920472
265,1144.646148,7993.708496,22.65625,-36914.88281,77536800
266,1147.507744,8028.9375,22.265625,-36265.94141,77923384
267,1146.177752,8115.104004,21.2890625,-36890.65234,78885168
268,1143.352576,7733.943848,25.5859375,-36263.56641,74648136
269,1144.55,7665.066406,26.3671875,-36117.17969,73878784
270,1153.09157,7770.994141,25.1953125,-35448.05469,75038832
271,1145.083417,7855.450195,24.21875,-36380.32813,75996768
272,1147.357599,7717.678223,25.78125,-37136.33984,74457952
273,1145.285393,7717.143555,25.78125,-36058.27344,74456744
274,1149.026963,8046.5625,22.0703125,-37435.90625,78116552
275,1145.356685,7890.104492,23.828125,-37390.33203,76381976
276,1142.645875,7837.55957,24.4140625,-36224.78125,75802880
277,1147.9313,7821.560547,24.609375,-35946.625,75613360
278,1146.086625,7838.400391,24.4140625,-36138.14063,75804864
279,1142.104304,8027.734375,22.265625,-36915.61719,77920416
280,1151.695247,7943.459961,23.2421875,-37416.92969,76962936
281,1151.24563,7960.638672,23.046875,-35645.16406,77155248
282,1150.504724,7770.341797,25.1953125,-35624.11719,75037352
283,1145.026999,7647.897949,26.5625,-35469.27734,73686464
284,1152.037748,8254.601563,19.7265625,-37802.44141,80427944
285,1148.769289,8046.505859,22.0703125,-37852.92969,78116336
286,1145.158482,7941.941406,23.2421875,-37675.73828,76959424
287,1146.72433,7821.263672,24.609375,-35059.04688,75612560
288,1140.70105,7785.175293,25,-36375.12891,75224072
289,1146.109621,7803.820313,24.8046875,-35490.17969,75419680
290,1143.516978,7803.176758,24.8046875,-37088.98438,75418304
291,1152.636927,7736.319336,25.5859375,-37326.10547,74653552
292,1145.453125,7924.715332,23.4375,-35630.47656,76767040
293,1144.853041,8080.231934,21.6796875,-35701.40234,78499392
294,1152.123698,8237.336914,19.921875,-37428.67969,80235368
295,1149.332257,7908.338379,23.6328125,-37302.40625,76576512
296,1142.122699,7768.230469,25.1953125,-36646.99219,75032480
297,1148.916056,7493.345215,28.3203125,-35019.875,71956152
298,1144.003125,8010.860352,22.4609375,-36591.71875,77728752
299,1153.406641,7926.580078,23.4375,-37290.69141,76771376
300,1153.305929,8151.179199,20.8984375,-38696.66406,79273480
301,1146.667535,7821.25,24.609375,-35078.44531,75612416
302,1144.260613,8166.585449,20.703125,-37583.51563,79461624
303,1153.334126,7615.546875,26.953125,-36647.42969,73306432
304,1146.019323,7734.625977,25.5859375,-35034.97656,74649456
305,1148.12493,8080.941406,21.6796875,-36688.10938,78500976
306,1148.962598,7804.527344,24.8046875,-36410.14063,75421304
307,1152.32182,8030.008789,22.265625,-38141.32031,77925552
308,1133.050512,7991.081543,22.65625,-37611.48438,77530496
309,1146.189375,7838.424805,24.4140625,-36192.86719,75804752
310,1149.496186,7804.660156,24.8046875,-35596.21875,75421584
311,1145.314568,8235.980469,19.921875,-37884.34375,80232160
312,1147.112636,8011.558594,22.4609375,-35612.0625,77730312
313,1157.912692,8031.254395,22.265625,-38448.17188,77928512
314,1142.293774,7733.672852,25.5859375,-35522.96875,74647328
315,1144.019922,7924.379883,23.4375,-36423.89453,76766176
316,1141.072569,7664.150391,26.3671875,-35386.45313,73876488
317,1148.214395,7890.785645,23.828125,-37603.52734,76383336
318,1142.24771,7993.165527,22.65625,-37414.94531,77535200
319,1149.676288,8133.134766,21.09375,-38196.89063,79079200
320,1143.933884,7907.0625,23.6328125,-37778.93359,76573488
321,1148.144792,7925.34668,23.4375,-36664.04688,76768288
322,1138.987515,8234.719727,19.921875,-37244.32813,80229280
323,1152.938004,7857.352539,24.21875,-37327.40625,76000992
324,1145.222842,8184.079102,20.5078125,-37957,79654464
325,1151.868697,7943.500488,23.2421875,-37650.35938,76962816
326,1150.004688,7752.930664,25.390625,-35465.92969,74844368
327,1153.653198,7788.413086,25,-36343.73438,75231456
328,1148.206003,8029.092773,22.265625,-37166.75,77923328
329,1145.312884,7890.094238,23.828125,-36008.55469,76381688
330,1145.496901,7907.431641,23.6328125,-37370.53516,76574256
331,1146.9793,7976.946289,22.8515625,-37318.59375,77345160
332,1150.780027,8012.382324,22.4609375,-36765.625,77732224
333,1151.071849,7891.466309,23.828125,-35810.53125,76384736
334,1147.063625,7838.638672,24.4140625,-36723.17188,75805120
335,1141.674107,7941.131348,23.2421875,-36843.21094,76957320
336,1146.121849,7942.165039,23.2421875,-36159.6875,76959712
337,1137.678682,8251.769531,19.7265625,-38688.1875,80421152
338,1144.851496,7976.459961,22.8515625,-36881.10547,77344024
339,1149.022413,7890.977539,23.828125,-37449.72656,76383728
340,1153.08719,7736.43457,25.5859375,-36080.55859,74653576
341,1151.012003,8098.850098,21.484375,-37204.95313,78694752
342,1147.978306,8063.620117,21.875,-36019.89844,78308232
343,1150.09246,8115.9375,21.2890625,-36790.14453,78886808
344,1152.455598,7598.029785,27.1484375,-35362.65625,73113344
345,1145.708333,8028.536133,22.265625,-37722.70313,77922016
346,1150.127319,7787.532227,25,-36998.88672,75229312
347,1151.017448,7926.019531,23.4375,-36438.34375,76769712
348,1149.906118,7960.330078,23.046875,-37070.30469,77154240
349,1140.888735,7854.433594,24.21875,-37786.0625,75994208
350,1149.331534,8098.489258,21.484375,-37661.68359,78693960
351,1144,7958.96875,23.046875,-36889.62891,77151048
352,1148.290388,8063.688477,21.875,-38157.46094,78308272
353,1149.051471,7942.846191,23.2421875,-36991.96094,76961248
354,1147.658081,7786.914551,25,-34244.53906,75227848
355,1144.600601,7751.558594,25.390625,-34084.92969,74841072
356,1150.509577,7856.763672,24.21875,-35899.23047,75999552
357,1144.565897,8010.986328,22.4609375,-36706.07813,77728960
358,1149.282839,7960.186523,23.046875,-36581.57031,77153848
359,1145.34627,7855.513672,24.21875,-36427.34375,75996624
360,1147.140971,8046.146484,22.0703125,-35659.80469,78115232
361,1145.932889,7890.241699,23.828125,-35312.73438,76382032
362,1145.556786,7682.625977,26.171875,-35013.45313,74071456
363,1144.416031,7734.21582,25.5859375,-34532.39844,74648424
364,1146.605684,7803.943359,24.8046875,-34396.28125,75419800
365,1144.323364,7786.080566,25,-36694.03125,75225888
366,1145.544295,8166.851074,20.703125,-37734.77344,79462064
367,1144.478401,8235.814453,19.921875,-37195.27344,80231696
368,1142.834456,7993.298828,22.65625,-38129.19531,77535536
369,1142.411458,7924.002441,23.4375,-37569.24609,76765112
370,1147.34117,8167.222656,20.703125,-37623.875,79462968
371,1148.652222,7787.163086,25,-34791.41406,75228384
372,1149.120904,8219.451172,20.1171875,-38141.44922,80041248
373,1142.827309,7681.912109,26.171875,-35014.93359,74069808
374,1146.113649,7976.748047,22.8515625,-36426.26953,77344688
375,1151.542151,7770.603516,25.1953125,-36280.71484,75037640
376,1148.889784,7752.647949,25.390625,-36720.8125,74843528
377,1144.835539,8305.066406,19.140625,-38865.06641,81002048
378,1145.201204,7890.067383,23.828125,-37402.29688,76381536
379,1150.084717,8340.640625,18.75,-39269.9375,81389208
380,1155.550551,7944.356445,23.2421875,-36568.46094,76964752
381,1140.413223,7906.230469,23.6328125,-35865.56641,76571464
382,1145.978306,7907.54541,23.6328125,-35799.07031,76574496
383,1142.498413,7785.625,25,-35312.90234,75224880
384,1142.577344,7924.041016,23.4375,-36728.96094,76765168
385,1145.754464,7942.079102,23.2421875,-36322.91406,76959376
386,1146.207661,7855.72168,24.21875,-37150.08984,75997064
387,1145.377686,7786.344727,25,-35694.60938,75226584
388,1148.814523,8063.803223,21.875,-37084.94531,78308608
389,1145.840735,8028.566406,22.265625,-36591.46484,77922000
390,1142.894815,8097.106445,21.484375,-37113.38281,78690720
391,1150.274161,8133.260742,21.09375,-36299.82031,79079352
392,1143.656608,7734.021484,25.5859375,-36145.11719,74647944
393,1147.002717,8011.533691,22.4609375,-37532.41016,77730088
394,1152.039858,8133.633789,21.09375,-38138.51953,79080304
395,1150.242399,8081.400391,21.6796875,-36816.39453,78501776
396,1141.613051,7941.117188,23.2421875,-36251.28125,76957232
397,1149.982906,7977.632813,22.8515625,-37870.78906,77346656
398,1135.270145,7905.015137,23.6328125,-35555.25,76568664
399,1148.837308,8029.233398,22.265625,-37803.42969,77923616
400,1145.981405,7907.546387,23.6328125,-36135.73438,76574544
401,1149.536538,7752.8125,25.390625,-36962.49219,74843984
402,1149.150781,8098.450195,21.484375,-36705.51172,78693792
403,1147.281124,7855.981934,24.21875,-37082.84375,75997672
404,1146.57513,7924.978516,23.4375,-36277.58594,76767392
405,1144.920067,8132.131348,21.09375,-37936.87891,79076656
406,1146.219258,7873.017578,24.0234375,-36093.86719,76189568
407,1142.891651,7630.031738,26.7578125,-35804.28516,73492272
408,1145.815678,7959.387207,23.046875,-36587.93359,77151976
409,1140.885817,7975.553711,22.8515625,-36073.24609,77341856
410,1145.366052,7976.577637,22.8515625,-36686.25,77344192
411,1141.752232,7820.040039,24.609375,-36204.08594,75609480
412,1146.212667,7734.675293,25.5859375,-35399.78125,74649464
413,1143.349047,7958.818359,23.046875,-35633.05469,77150616
414,1148.143285,7562.28125,27.5390625,-34789.66016,72725480
415,1148.961899,7752.666016,25.390625,-34576.625,74843568
416,1150.935177,8081.549805,21.6796875,-37755.60938,78502128
417,1143.39581,8097.213867,21.484375,-38701.1875,78690912
418,1145.601496,7976.631836,22.8515625,-36174.76563,77344368
419,1150.373392,8236.988281,19.921875,-37361.31641,80234368
420,1143.115694,7647.389648,26.5625,-34508.57031,73684904
421,1153.835859,8272.233398,19.53125,-38282.09375,80620912
422,1143.329198,7733.9375,25.5859375,-34866.30469,74647744
423,1141.779073,7889.251953,23.828125,-35889.96094,76379608
424,1158.912821,8152.351074,20.8984375,-37865.34375,79275936
425,1146.865266,7890.463867,23.828125,-36319.22656,76382504
426,1147.800481,7977.133789,22.8515625,-36811.82813,77345520
427,1148.706301,7873.614746,24.0234375,-36013.27344,76190928
428,1143.290005,7993.401367,22.65625,-35276.83594,77535680
429,1149.819797,8167.736328,20.703125,-37901.07813,79464064
430,1146.903153,8080.675781,21.6796875,-36585.66406,78500072
431,1151.219184,8133.459961,21.09375,-36535.63672,79079744
432,1149.541581,7908.387695,23.6328125,-35777.74219,76576448
433,1145.068197,8339.700195,18.75,-39221.77344,81387000
434,1152.689077,8116.490723,21.2890625,-37651.10547,78888024
435,1144.116567,7820.62207,24.609375,-37329.70313,75610832
436,1142.076097,7733.617188,25.5859375,-36728.17969,74646992
437,1145.592151,7803.692383,24.8046875,-35373.10938,75419104
438,1150.799986,8046.954102,22.0703125,-38109.02344,78117016
439,1146.467085,7890.369141,23.828125,-35062.48828,76382208
440,1144.127983,8097.371582,21.484375,-37225.95313,78691304
441,1148.73925,7839.047852,24.4140625,-36073.66016,75805896
442,1144.022211,7907.083496,23.6328125,-35874.63281,76573384
443,1143.433342,7855.050293,24.21875,-36757.92188,75995456
444,1149.243709,8046.610352,22.0703125,-36576.25391,78116224
445,1151.779039,8168.14209,20.703125,-37395.39063,79465064
446,1146.295465,7700.112305,25.9765625,-35407.63672,74264480
447,1142.417073,8114.303711,21.2890625,-37393.92188,78882976
448,1143.334293,8028.007813,22.265625,-37229.97266,77920752
449,1147.024206,7890.501953,23.828125,-36086.71094,76382536
450,1153.847948,7684.795898,26.171875,-34716.99609,74076448
451,1147.560516,7821.470215,24.609375,-37260.86719,75612880
452,1144.63653,7492.133789,28.3203125,-33881.42969,71953152
453,1142.23835,8027.76416,22.265625,-37012.89844,77920184
454,1149.13269,7787.283203,25,-34637.07031,75228800
455,1147.42488,7752.275879,25.390625,-35795.42578,74842584
456,1150.502197,7787.625977,25,-35247.1875,75229568
457,1147.969962,7994.462402,22.65625,-35953.49609,77538072
458,1143.392837,8045.318848,22.0703125,-36842.29688,78113328
