step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
167,1144.242141,7076.908203,33.0078125,2331.987793,9713744
168,1141.996162,7041.564941,33.3984375,2287.712402,9895352
169,1145.39627,7319.406738,30.2734375,2226.660156,9242645
170,1144.915459,7388.441406,29.4921875,1971.918579,8860799
171,1141.488381,7975.691406,22.8515625,1507.754272,6773708
172,1135.699049,7610.793945,26.953125,1586.7323,7583211.5
173,1142.922564,7647.338867,26.5625,1554.649902,7672418
174,1138.975765,7455.916992,28.7109375,1645.639893,8250766
175,1141.704901,7716.220703,25.78125,1453.098755,7183027
176,1142.633001,7128.275391,32.421875,1877.521484,9173168
177,1139.303585,7179.114258,31.8359375,1911.751465,9086174
178,1139.556028,7075.361328,33.0078125,1697.859375,9134442
179,1136.636489,7057.085938,33.203125,1892.850464,9506754
180,1145.152298,7059.914063,33.203125,1711.062012,9174826
181,1140.27983,7335.162109,30.078125,1714.516846,8895680
182,1142.419659,7560.705566,27.5390625,1467.026855,8074714.5
183,1140.104955,7369.71875,29.6875,1550.632568,8532451
184,1141.156944,7664.171875,26.3671875,1138.248291,7109265
185,1135.52122,7437.611328,28.90625,1520.580322,8335898
186,1144.145075,7267.138672,30.859375,1464.923828,8585078
187,1142.149625,7837.438965,24.4140625,1295.327881,7259993
188,1141.098039,7352.710449,29.8828125,1571.560059,8676408
189,1138.438842,7178.838867,31.8359375,1616.115112,9287199
190,1142.862481,7214.845703,31.4453125,1453.085938,9070772
191,1139.36767,7196.44043,31.640625,1625.70874,9194430
192,1139.552214,6556.193359,38.8671875,2005.59082,11108548
193,1141.784604,6453.253418,40.0390625,1986.042725,11564240
194,1141.861719,6885.811035,35.15625,1706.543457,9836762
195,1132.892997,6692.15332,37.3046875,1971.798096,10879254
196,1137.741188,7022.834961,33.59375,1677.314697,9653073
197,1139.638228,6954.250977,34.375,1525.70874,9415796
198,1137.829892,7092.100586,32.8125,1655.338745,9428842
199,1142.915696,6938.078125,34.5703125,1736.264893,9785956
200,1141.958482,6972.349121,34.1796875,1782.457031,9907676
201,1137.634851,6815.087402,35.9375,1962.934082,10482442
202,1137.987942,6815.214844,35.9375,1763.821289,10411356
203,1130.526696,6968.441406,34.1796875,1716.107788,9922011
204,1137.245797,7039.978516,33.3984375,1633.115479,9526582
205,1138.493557,6642.319824,37.890625,1919.329712,11199078
206,1143.347039,6713.351563,37.109375,1819.686279,10362716
207,1134.605321,6329.172852,41.40625,2029.883179,11759508
208,1142.838628,6886.154297,35.15625,1580.436768,9647154
209,1141.625762,6453.19043,40.0390625,1880.164429,11183557
210,1136.538221,6624.267578,38.0859375,1880.189697,10972700
211,1134.39914,6727.34668,36.9140625,1750.803467,10378131
212,1138.536857,6382.723145,40.8203125,1915.645752,11566629
213,1139.856097,6123.6875,43.75,2242.399414,12893660
214,1137.544232,6520.793457,39.2578125,1804.639282,10818355
215,1143.108548,6730.561523,36.9140625,1816.468262,10680571
216,1141.979342,6401.429199,40.625,1928.543213,11739839
217,1140.165785,6625.649414,38.0859375,1716.162842,10979339
218,1135.367851,6329.488281,41.40625,1856.034912,11795537
219,1138.33605,6382.640625,40.8203125,1998.615479,12098395
220,1137.07314,6364.814941,41.015625,1878.505005,11694958
221,1136.974403,6555.191406,38.8671875,1889.582031,11157725
222,1141.643985,6781.925781,36.328125,1848.026245,10658601
223,1141.023082,6193.408203,42.96875,1863.031738,11956150
224,1143.458289,5969.582031,45.5078125,2126.82373,12573161
225,1137.85011,6555.53125,38.8671875,1801.389893,10599020
226,1137.473862,6243.8125,42.3828125,1924.052979,12120210
227,1136.034956,6277.827148,41.9921875,2074.969238,12361069
228,1136.353377,6347.208008,41.2109375,2068.626221,11824433
229,1131.038915,6327.695313,41.40625,2039.931396,11986345
230,1138.831541,6279.001465,41.9921875,2034.10498,12052844
231,1140.110762,6296.842773,41.796875,1979.115723,12212081
