step,AvgRoutedR,AvgR,AvgRouted%,ActorLoss,BaselineLoss
139,1093.4555746822034,1789.279296875,92.1875,2481.559814453125,18133514.0
140,1092.4167976939204,1701.3341064453125,93.1640625,2445.603515625,17423530.0
141,1094.1503623188405,1598.583740234375,94.3359375,2395.193115234375,19810428.0
142,1090.9593098958333,1647.774658203125,93.75,2322.552001953125,17413004.0
143,1094.5243055555557,1859.838623046875,91.40625,2548.41796875,18397420.0
144,1090.349960359408,1769.014892578125,92.3828125,2547.759521484375,18643008.0
145,1093.00012993763,1632.290771484375,93.9453125,2445.878662109375,18476904.0
146,1093.1343555093556,1632.4171142578125,93.9453125,2401.877197265625,18653222.0
147,1093.9934142561983,1581.040283203125,94.53125,2575.867919921875,19743380.0
148,1092.7972623966941,1579.91015625,94.53125,2503.69677734375,19301898.0
149,1093.8099437627811,1493.892578125,95.5078125,2710.75439453125,19911454.0
150,1089.813526694045,1524.881591796875,95.1171875,2445.864990234375,19897874.0
151,1093.6813802083334,1650.326416015625,93.75,2730.47900390625,21193398.0
152,1091.1992269392033,1700.19921875,93.1640625,2262.210205078125,17868728.0
153,1092.6116718426501,1597.132080078125,94.3359375,2393.337646484375,17588288.0
154,1092.8080729166666,1649.507568359375,93.75,2378.001708984375,18476702.0
155,1092.3326942740287,1492.4820556640625,95.5078125,2659.599609375,20467048.0
156,1092.950664893617,1823.607177734375,91.796875,2355.84716796875,17550340.0
157,1093.616640946502,1545.893798828125,94.921875,2451.306640625,19050082.0
158,1092.0560930962342,1683.5997314453125,93.359375,2337.84326171875,17465958.0
159,1095.1381406903765,1686.4765625,93.359375,2433.35595703125,19538324.0
160,1093.6396983640082,1493.7298583984375,95.5078125,2375.121826171875,18933806.0
161,1091.2617269392033,1700.258056640625,93.1640625,2078.218017578125,17795728.0
162,1090.2086340206185,1560.060791015625,94.7265625,2546.085205078125,20041230.0
163,1092.68454218107,1545.0089111328125,94.921875,2315.653076171875,17272612.0
164,1093.6711676954733,1545.9459228515625,94.921875,2464.30224609375,19715130.0
165,1095.2908402922756,1669.22705078125,93.5546875,2359.251953125,20156204.0
166,1089.795781893004,1542.2669677734375,94.921875,2298.082763671875,19295654.0
167,1095.9688136456211,1461.173095703125,95.8984375,2257.068115234375,18861750.0
168,1090.1572873443984,1612.21923828125,94.140625,2098.007080078125,18104302.0
169,1094.8161534446765,1668.783203125,93.5546875,1967.9033203125,17899464.0
170,1091.1510307933195,1665.35400390625,93.5546875,2308.370849609375,19127488.0
171,1092.653944672131,1510.185546875,95.3125,2158.124267578125,19068600.0
172,1092.6880230125523,1684.189697265625,93.359375,1840.938720703125,18130102.0
173,1092.6269820295984,1771.1182861328125,92.3828125,1951.376953125,17332964.0
174,1094.8999225206612,1581.89794921875,94.53125,2198.811279296875,18295306.0
175,1091.7998169456066,1683.360107421875,93.359375,2153.389404296875,17920458.0
176,1094.5743331589958,1685.9505615234375,93.359375,1840.88671875,18114858.0
177,1092.370222107438,1579.5059814453125,94.53125,1971.625,17972442.0
178,1091.847084205021,1683.404052734375,93.359375,1993.174072265625,17950166.0
179,1092.3544942348008,1701.2760009765625,93.1640625,1912.2327880859375,18255640.0
180,1091.2285564853557,1682.8271484375,93.359375,1896.5848388671875,16971746.0
181,1094.6293329831933,1720.7880859375,92.96875,1941.0926513671875,17534352.0
182,1095.5481770833333,1652.076171875,93.75,1967.477783203125,18216800.0
183,1092.6997675619834,1579.818115234375,94.53125,2051.235595703125,18493594.0
184,1090.4050657894736,1734.262451171875,92.7734375,1874.485595703125,17168874.0
185,1095.8591804979253,1617.586181640625,94.140625,2047.2320556640625,18897078.0
